id,date,IN_VEHICLE,ON_BIKE,ON_FOOT,RUNNING,STILL,TILTING,WALKING,UNKNOWN,MIMS_SUM_WEAR,SLEEP_MINUTES,SCREEN_ON_SECONDS,UNLOCK_EVENTS_NUM,USAGE_DURATION_MIN,Q1_SAD,Q2_HAPP,Q3_FATIG,Q4_EN,Q5_REL,Q6_TEN,Q7_STRESS,Q8_FRUST,Q9_NERV,excite_14,focus_3,frust_12,happy_8,int_exer_3,nervous_4,proc_4,relax_10,sad_7,stress_2,tense_11
tipoffstarchpartly,2021-10-01,36,0,49,0,1072,2,0,167,9695.593222763026,377.0,13009,66,10.0,1.1538461538461537,2.5384615384615383,1.3076923076923077,2.5384615384615383,3.8461538461538463,1.7692307692307692,1.0769230769230769,1.0,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-10-02,0,0,22,0,176,0,0,44,7952.13614415779,467.0,8127,33,13.0,1.0,2.4166666666666665,1.6666666666666667,2.5833333333333335,3.8333333333333335,1.5833333333333333,1.0,1.0,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-10-03,53,0,38,0,210,4,0,153,9251.05516605568,540.0,12744,94,8.0,1.0833333333333333,2.1666666666666665,1.75,2.5,3.75,1.75,1.0,1.0,1.25,,,,,,,,,,,
tipoffstarchpartly,2021-10-04,34,0,30,0,389,3,0,154,11951.36343368947,355.0,12867,49,18.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.25,,,5.0,,,3.25,,,4.0
tipoffstarchpartly,2021-10-05,41,0,51,0,348,1,0,151,12819.363003220997,400.0,13077,63,6.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,,,,,,,,,1.0,2.75,
tipoffstarchpartly,2021-10-06,36,0,41,0,260,3,0,104,9456.64246252835,418.0,10997,41,10.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,,1.0,,,,,1.75,3.25,,,
tipoffstarchpartly,2021-10-07,39,0,32,0,311,1,0,130,8733.201952964435,447.0,16231,65,13.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,1.5,,,,,,,3.5
tipoffstarchpartly,2021-10-08,43,0,23,0,200,8,0,84,9921.61467567585,406.0,11629,45,18.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,,,,,,1.0,,4.666666666666667,,1.0,2.5
tipoffstarchpartly,2021-10-09,0,0,12,0,153,0,0,88,8482.427408890344,643.0,13411,45,17.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,3.0,1.0,,3.0,1.75,,,2.0,,,,1.0,
tipoffstarchpartly,2021-10-10,94,1,69,0,182,9,0,183,11420.910933346466,517.0,15037,83,7.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,,,2.3333333333333335,,,1.0,,,,
tipoffstarchpartly,2021-10-11,47,0,69,0,279,2,0,134,12737.627352556734,359.0,12341,49,13.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3.6,,,4.0,,,4.0,1.0,,3.25
tipoffstarchpartly,2021-10-12,43,0,52,0,330,2,0,160,10237.111655579947,336.0,17485,71,12.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,,,,4.0,,1.0,,,1.0,1.75,
tipoffstarchpartly,2021-10-13,27,0,63,0,350,1,0,173,10476.2657001438,318.0,20704,82,11.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,,1.8,,1.0,,,,,1.0,
tipoffstarchpartly,2021-10-14,38,0,57,0,271,2,0,118,13227.1045068162,408.0,15857,68,18.0,1.0,2.5833333333333335,1.9166666666666667,2.6666666666666665,3.5833333333333335,2.0833333333333335,1.25,1.25,1.3333333333333333,,,,,,,,,,,
tipoffstarchpartly,2021-10-15,412,0,61,0,142,43,0,216,3205.912982652979,469.0,11770,102,12.0,1.25,2.3333333333333335,2.25,2.0833333333333335,3.6666666666666665,2.0833333333333335,1.1666666666666667,1.1666666666666667,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-10-16,59,6,249,0,207,7,0,317,18138.31874589262,443.0,13852,101,21.0,1.0,2.5555555555555554,3.0,2.0,3.3333333333333335,2.2222222222222223,1.2222222222222223,1.1111111111111112,1.3333333333333333,,,,,,,,,,,
tipoffstarchpartly,2021-10-17,56,0,222,0,264,16,0,334,17045.121257788353,365.0,16571,138,13.0,1.0,2.5714285714285716,2.142857142857143,2.2142857142857144,3.2142857142857144,2.2857142857142856,1.1428571428571428,1.2857142857142858,1.0714285714285714,,,,,,,,,,,
tipoffstarchpartly,2021-10-18,180,7,90,0,230,16,0,283,7952.574746096606,330.0,16319,158,14.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.4285714285714286,2.8,,,1.0,,1.0,,,1.0,
tipoffstarchpartly,2021-10-19,329,0,59,0,446,59,0,201,3340.034505195545,395.0,16674,141,8.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,,,,,,1.0,,1.0,1.0,
tipoffstarchpartly,2021-10-20,33,0,56,0,352,0,0,130,9806.661066390592,447.0,12668,80,18.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,1.75,,1.0,,,,,1.6,
tipoffstarchpartly,2021-10-21,15,0,28,0,173,3,0,73,7120.476364912769,468.0,11836,51,11.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,2.0
tipoffstarchpartly,2021-10-22,0,0,32,0,158,0,0,186,7020.311751498471,610.0,16015,42,11.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,2.5
tipoffstarchpartly,2021-10-23,0,0,26,0,158,0,0,75,7884.75052602528,518.0,9679,46,,1.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,4.666666666666667,,,
tipoffstarchpartly,2021-10-24,0,0,21,0,178,0,0,87,7344.730631500825,403.0,9394,48,4.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.8,,
tipoffstarchpartly,2021-10-25,28,0,55,0,500,0,0,129,12641.675396710956,354.0,16023,71,21.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.3333333333333335,1.0,,5.0,,,,1.0,,
tipoffstarchpartly,2021-10-26,37,0,65,0,867,2,0,146,10700.002192410331,409.0,14394,77,14.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,,,,,,,1.75,4.333333333333333,1.0,,
tipoffstarchpartly,2021-10-27,29,0,62,0,924,3,0,154,10144.312785859784,405.0,13713,83,8.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,,,2.8,,1.0,,,,1.0,
tipoffstarchpartly,2021-10-28,32,0,31,0,805,4,0,82,10389.011646698997,449.0,13119,68,14.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,,,3.0,,,1.0,,,,2.5,
tipoffstarchpartly,2021-10-29,32,0,32,0,802,3,0,181,10845.114926384089,410.0,12854,62,11.0,1.0769230769230769,2.6153846153846154,1.6923076923076923,2.1538461538461537,3.6923076923076925,1.8461538461538463,1.0769230769230769,1.1538461538461537,1.2307692307692308,,,,,,,,,,,
tipoffstarchpartly,2021-10-30,0,0,11,0,1252,0,0,162,7284.162009461344,537.0,10701,38,11.0,1.0,2.7857142857142856,1.3571428571428572,2.2857142857142856,3.7142857142857144,1.5714285714285714,1.0,1.1428571428571428,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-10-31,0,0,36,0,1211,0,0,175,6695.49058786024,550.0,10213,51,15.0,1.0,2.3636363636363638,1.3636363636363635,2.3636363636363638,3.8181818181818183,1.6363636363636365,1.0,1.0,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-11-01,35,0,116,0,874,2,0,185,9951.084731940386,376.0,16434,76,11.0,1.1666666666666667,1.4166666666666667,2.5833333333333335,1.5833333333333333,2.6666666666666665,2.5,1.4166666666666667,1.3333333333333333,1.25,,,,,,,,,,,
tipoffstarchpartly,2021-11-02,35,0,66,0,848,0,0,195,8600.212164887202,421.0,21122,75,9.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,,,1.5,,,,,2.75,,,4.666666666666667
tipoffstarchpartly,2021-11-03,40,0,35,0,846,0,0,146,9707.072271042947,423.0,16625,53,8.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,,1.0,,,,,,1.0,2.0,
tipoffstarchpartly,2021-11-04,34,0,56,0,984,2,0,124,9826.05713764891,448.0,12597,62,8.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,4.0,,1.0,,1.0,1.0,,,,
tipoffstarchpartly,2021-11-05,36,0,58,0,744,1,0,159,10238.74988260242,410.0,10217,48,12.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,3.111111111111111,,,,,,,,,
tipoffstarchpartly,2021-11-06,0,0,26,0,1219,0,0,142,7405.270127879602,506.0,12402,28,16.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,1.0,3.4,,,,4.666666666666667,,,
tipoffstarchpartly,2021-11-07,0,0,33,0,1171,0,0,186,8061.794360432633,480.0,15219,54,6.0,2.0,3.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,,,,3.4,,,,,,1.75,4.0
tipoffstarchpartly,2021-11-08,33,0,65,0,1128,1,0,170,11172.67583994569,475.0,11668,85,16.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,,2.4,,2.0,,1.0,1.0,,,,
tipoffstarchpartly,2021-11-09,35,0,74,0,1066,0,0,232,11160.54835650948,423.0,13427,61,10.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,,2.2,,,,1.0,1.6,4.5,1.0,,
tipoffstarchpartly,2021-11-10,33,0,54,0,1132,2,0,192,8779.880309078508,349.0,12273,88,7.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,,,3.0,1.0,,,,,,
tipoffstarchpartly,2021-11-11,36,0,45,0,1164,1,0,167,9899.757028013822,486.0,15255,76,12.0,1.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,,3.4,,,,3.5,,,
tipoffstarchpartly,2021-11-12,35,0,45,0,1099,0,0,216,9466.663006457571,451.0,16804,70,14.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,,,1.6,,,1.0,1.0,,,,
tipoffstarchpartly,2021-11-13,23,0,43,0,1079,2,0,265,8595.392043443193,490.0,13180,112,6.0,1.0,2.5454545454545454,3.090909090909091,1.4545454545454546,4.0,1.2727272727272727,1.0,1.0,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-11-14,49,0,33,0,1117,8,0,219,8407.292367506703,558.0,16479,105,12.0,1.1111111111111112,1.5555555555555556,1.6666666666666667,1.7777777777777777,3.0,2.3333333333333335,1.0,1.8888888888888888,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-11-15,37,0,67,0,1068,2,0,246,9592.981375120718,444.0,16659,86,18.0,1.0,1.6,1.6666666666666667,2.2,2.8,2.8,1.3333333333333333,1.3333333333333333,1.2666666666666666,,,,,,,,,,,
tipoffstarchpartly,2021-11-16,37,0,53,0,991,0,0,215,8488.065932384507,320.0,16550,94,7.0,1.0,1.8571428571428572,1.5714285714285714,2.2142857142857144,3.2857142857142856,2.357142857142857,1.2857142857142858,1.2142857142857142,1.2142857142857142,,,,,,,,,,,
tipoffstarchpartly,2021-11-17,37,0,45,0,234,1,0,114,9523.300342892442,151.0,11888,60,13.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,,,1.0,2.2,,,2.0,,,1.0,
tipoffstarchpartly,2021-11-18,38,0,35,0,232,1,0,96,8199.930617808468,404.0,12346,75,10.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,,,1.0,,4.5,1.0,,,1.0,,
tipoffstarchpartly,2021-11-19,34,0,58,0,966,0,0,172,10350.27496753587,366.0,14177,71,10.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,,1.4285714285714286,,,,,2.8333333333333335,4.4,,1.0,
tipoffstarchpartly,2021-11-20,0,0,26,0,1159,0,0,231,6802.129043343034,467.0,14152,52,8.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,4.333333333333333,,,1.0,,,,,,
tipoffstarchpartly,2021-11-21,22,0,43,0,1190,1,0,165,8064.192271272049,557.0,9115,42,7.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,4.0
tipoffstarchpartly,2021-11-22,38,0,59,0,1168,1,0,142,9663.841768312224,416.0,13742,67,15.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,,3.5,,,,1.0,,,,,
tipoffstarchpartly,2021-11-23,35,0,55,0,1132,0,0,195,9033.00507418828,506.0,14650,55,11.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.8,,,,,,,1.0,,3.0
tipoffstarchpartly,2021-11-24,36,1,79,0,1083,1,0,220,10719.548928749558,237.0,11673,71,15.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,,1.8,,,,,3.4285714285714284,,,
tipoffstarchpartly,2021-11-25,20,0,35,0,1168,2,0,187,8698.449138053466,359.0,21915,60,,1.5,2.1666666666666665,2.4166666666666665,1.5,3.75,1.75,1.0,1.1666666666666667,1.0833333333333333,,,,,,,,,,,
tipoffstarchpartly,2021-11-26,5,0,51,0,1224,0,0,145,9386.428748873226,594.0,6724,39,,1.0714285714285714,2.7142857142857144,1.4285714285714286,2.5714285714285716,3.9285714285714284,1.2857142857142858,1.0714285714285714,1.0,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-11-27,98,0,131,0,905,12,0,279,10036.82182533032,515.0,16045,94,,1.0909090909090908,2.727272727272727,1.9090909090909092,1.7272727272727273,4.0,1.1818181818181819,1.0,1.0,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-11-28,35,0,67,0,1139,1,0,172,7244.568593714423,410.0,17185,79,14.0,1.3333333333333333,1.4166666666666667,2.1666666666666665,1.8333333333333333,3.0833333333333335,2.25,1.1666666666666667,1.6666666666666667,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-11-29,35,0,54,0,1138,0,0,164,9034.522915133995,377.0,14387,53,10.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,,,4.0,1.0,,
tipoffstarchpartly,2021-11-30,24,0,34,0,1170,0,0,161,10158.25728616182,433.0,11881,53,7.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,,1.75,1.0,,5.0,,,,,,2.8
tipoffstarchpartly,2021-12-01,35,0,46,0,1136,1,0,187,10104.634380927508,475.0,17730,50,11.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,,1.0,,,,,,3.5,,1.75,
tipoffstarchpartly,2021-12-02,40,0,37,0,1185,0,0,149,7412.071396580833,319.0,14745,74,19.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,,,,,4.75,,,,1.0,,
tipoffstarchpartly,2021-12-03,32,0,63,0,1165,4,0,116,7649.751733225576,392.0,12816,78,17.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,,,,2.25,1.0,,,3.1666666666666665,,,3.4
tipoffstarchpartly,2021-12-04,11,0,48,0,990,1,0,199,9142.070393640131,493.0,28254,48,8.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,3.6,,,,1.0,1.0,4.8,,,
tipoffstarchpartly,2021-12-05,0,0,38,0,1005,0,0,375,7912.3420210062,315.0,27810,74,10.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.1666666666666665,,4.0,1.0,1.0,,,,,
tipoffstarchpartly,2021-12-06,0,0,36,0,1203,0,0,179,8594.765790476496,571.0,14314,66,21.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,,,,1.0,,1.0,,1.0
tipoffstarchpartly,2021-12-07,22,0,50,0,1139,0,0,176,9929.329285073814,184.0,15528,74,8.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,,,,,,1.0,,3.8,,,
tipoffstarchpartly,2021-12-08,30,0,54,0,1042,5,0,153,10157.036049863846,366.0,12940,68,6.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,,,1.0,,1.0,,1.0,,1.0,,2.8
tipoffstarchpartly,2021-12-09,40,0,60,0,921,0,0,173,10803.41866876182,438.0,17168,56,11.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,,,,,,1.0,4.0,,,
tipoffstarchpartly,2021-12-10,35,0,67,0,1146,1,0,137,9375.67642089755,268.0,12378,60,11.0,1.0,2.533333333333333,1.8666666666666667,1.7333333333333334,4.0,1.4,1.1333333333333333,1.0,1.2,,,,,,,,,,,
tipoffstarchpartly,2021-12-11,0,0,53,0,751,0,0,286,6907.354367336866,485.0,19683,44,4.0,1.0714285714285714,2.357142857142857,2.2142857142857144,1.8571428571428572,3.5714285714285716,1.5,1.0,1.2142857142857142,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-12-12,0,0,35,0,1181,0,0,156,7106.991571043307,563.0,10483,39,14.0,1.1538461538461537,2.076923076923077,1.7692307692307692,1.7692307692307692,3.5384615384615383,1.9230769230769231,1.3846153846153846,1.3076923076923077,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-12-13,35,0,66,0,893,0,0,202,7578.412663530402,419.0,13668,83,12.0,1.2857142857142858,1.1428571428571428,2.2857142857142856,1.5,3.0,2.7142857142857144,1.6428571428571428,1.2142857142857142,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-12-14,31,0,73,0,808,0,0,241,8463.756942729062,405.0,19160,88,7.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,,3.1666666666666665,1.0,,,,2.857142857142857,,1.0,1.5,2.75
tipoffstarchpartly,2021-12-15,35,0,86,0,690,0,0,183,9410.087325901042,378.0,11249,53,11.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.5,3.25,,1.0,,,,3.6666666666666665,,,
tipoffstarchpartly,2021-12-16,39,0,49,0,773,0,0,146,11161.4036965981,500.0,10324,42,9.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,,1.0,,5.0,,,,,,3.4
tipoffstarchpartly,2021-12-17,37,0,80,0,926,0,0,152,10570.09993891296,406.0,9035,57,9.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,,3.0,,3.0,1.0,,,3.4,1.6666666666666667,,
tipoffstarchpartly,2021-12-18,0,0,36,0,1147,0,0,215,8014.1538076798115,482.0,14407,38,17.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,,
tipoffstarchpartly,2021-12-19,63,1,69,0,974,11,0,297,10211.973431736493,504.0,12393,90,8.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,,,,,,1.0,,,1.0,,
tipoffstarchpartly,2021-12-20,27,0,80,0,1108,3,0,179,9278.949773724302,437.0,16542,66,15.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,,,1.0,
tipoffstarchpartly,2021-12-21,24,0,59,0,1105,0,0,186,8808.478719437047,317.0,9353,37,16.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,,3.857142857142857,1.0,,1.0,,,,,2.5,
tipoffstarchpartly,2021-12-22,39,0,44,0,781,0,0,138,8199.625370469274,494.0,12521,34,21.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,1.0,
tipoffstarchpartly,2021-12-23,25,0,63,0,1087,1,0,213,10147.350204094577,409.0,13821,66,10.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,,1.6,,2.5,2.5,,,,,1.0,
tipoffstarchpartly,2021-12-24,6,0,66,0,1106,2,0,236,10032.512141566553,477.0,13899,51,12.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,4.5,,,,,1.0,4.25,,1.0,2.5
tipoffstarchpartly,2021-12-25,18,0,35,0,630,0,0,187,6998.10252557753,458.0,9777,61,9.0,1.0909090909090908,2.6363636363636362,1.9090909090909092,1.8181818181818181,4.0,1.1818181818181819,1.0,1.0,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-12-26,44,1,59,0,502,0,0,311,6420.12676864075,505.0,13996,75,16.0,1.5,2.125,2.25,1.75,3.75,1.5,1.0,1.125,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-12-27,31,0,79,0,772,0,0,210,8043.22576598544,405.0,16665,65,6.0,1.1538461538461537,1.5384615384615385,2.3076923076923075,1.6153846153846154,3.4615384615384617,2.1538461538461537,1.2307692307692308,1.2307692307692308,1.1538461538461537,,,,,,,,,,,
tipoffstarchpartly,2021-12-28,35,0,74,0,850,0,0,154,9273.133136174842,376.0,11591,55,7.0,1.0,1.7692307692307692,2.0,1.6923076923076923,3.3076923076923075,2.230769230769231,1.3076923076923077,1.3846153846153846,1.0,,,,,,,,,,,
tipoffstarchpartly,2021-12-29,33,0,54,0,855,0,0,158,0.0,279.0,14873,58,4.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,,2.6,1.0,2.5,,,,,,,3.0
tipoffstarchpartly,2021-12-30,28,0,60,0,1130,1,0,192,9396.696617473775,405.0,13382,63,9.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,2.3333333333333335,,,2.5
tipoffstarchpartly,2021-12-31,0,0,52,0,1053,0,0,311,9893.368656001629,424.0,8856,38,19.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,,,4.0,1.0,,,,,,
tipoffstarchpartly,2022-01-01,0,0,38,0,592,0,0,301,8432.180863702402,449.0,21448,67,7.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,,,1.0,3.5,,1.0,,,,,
tipoffstarchpartly,2022-01-02,33,0,96,0,504,0,0,323,8968.423246880142,521.0,20821,71,13.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,,3.8
tipoffstarchpartly,2022-01-03,0,0,44,0,841,0,0,251,8266.402406285908,446.0,13728,56,16.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,,4.0,,,,,,4.4,,,
tipoffstarchpartly,2022-01-04,19,0,60,0,709,0,0,282,7925.9970217856835,549.0,15914,80,12.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,,1.0,,,,,1.0,4.6,,,
tipoffstarchpartly,2022-01-05,35,0,74,0,780,0,0,234,9868.043881679125,410.0,17156,85,15.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,,,,,,1.0,,,,,3.4
tipoffstarchpartly,2022-01-06,28,0,58,0,850,0,0,187,8664.882123348609,272.0,14163,87,13.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,,,,,2.5,1.5,,1.0,1.75,2.5
tipoffstarchpartly,2022-01-07,34,0,105,0,774,0,0,227,10554.17511038965,395.0,15348,90,11.0,1.0,2.1333333333333333,1.4,2.2666666666666666,3.4,2.1333333333333333,1.2666666666666666,1.3333333333333333,1.6666666666666667,,,,,,,,,,,
tipoffstarchpartly,2022-01-07,34,0,105,0,774,0,0,227,90.924287182125,395.0,15348,90,11.0,1.0,2.1333333333333333,1.4,2.2666666666666666,3.4,2.1333333333333333,1.2666666666666666,1.3333333333333333,1.6666666666666667,,,,,,,,,,,
tipoffstarchpartly,2022-01-08,4,0,36,0,704,0,0,275,,533.0,16711,60,5.0,1.0,2.5714285714285716,1.8571428571428572,1.8571428571428572,4.071428571428571,1.3571428571428572,1.0,1.2142857142857142,1.0,,,,,,,,,,,
tipoffstarchpartly,2022-01-09,0,0,44,0,640,0,0,240,6343.1357841951685,644.0,16223,41,21.0,1.0769230769230769,2.3076923076923075,1.6153846153846154,1.8461538461538463,3.8461538461538463,1.4615384615384615,1.0,1.0,1.0,,,,,,,,,,,
tipoffstarchpartly,2022-01-10,49,0,94,0,880,0,0,245,7797.285772804493,327.0,16335,92,17.0,1.0,2.3846153846153846,1.1538461538461537,2.3846153846153846,3.769230769230769,1.5384615384615385,1.0,1.2307692307692308,1.6153846153846154,,,,,,,,,,,
tipoffstarchpartly,2022-01-11,55,0,69,0,757,0,0,243,10303.661394218414,295.0,15352,88,14.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,,,,2.7142857142857144,4.0,,,,,,
tipoffstarchpartly,2022-01-12,36,0,49,0,918,0,0,136,7852.316550181395,443.0,11335,59,15.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.5,,1.0,1.0,
tipoffstarchpartly,2022-01-13,33,0,55,0,1102,1,0,211,9211.554155263002,431.0,16347,58,10.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,,2.0,,1.75,,1.0,1.0,,,,
tipoffstarchpartly,2022-01-14,45,0,44,0,916,0,0,154,9463.730142838009,414.0,11897,57,11.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,,3.0,,,1.75,1.0,1.0,,,1.0,
tipoffstarchpartly,2022-01-15,33,0,36,0,683,0,0,225,8861.110678470857,557.0,14516,84,7.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,4.333333333333333,,,1.75
tipoffstarchpartly,2022-01-16,0,0,43,0,764,0,0,198,7730.634923976051,515.0,15012,43,28.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,
tipoffstarchpartly,2022-01-17,34,0,79,0,842,0,0,191,9793.92960197316,441.0,13309,76,11.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,,,,,1.75,1.0,,,,,
tipoffstarchpartly,2022-01-18,35,0,48,0,1180,2,0,142,9486.215824821556,463.0,11648,42,13.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,,,1.75,2.5,,,2.0,,,1.375,
tipoffstarchpartly,2022-01-19,34,0,58,0,848,0,0,194,8610.7570454727,453.0,16704,78,12.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,,,,2.5,,,1.0,,,1.0,
tipoffstarchpartly,2022-01-20,51,0,88,0,748,0,0,254,10173.177998031715,500.0,15003,89,11.0,1.0,1.9333333333333333,1.7333333333333334,1.9333333333333333,3.6666666666666665,1.8,1.2,1.0666666666666667,1.0,,,,,,,,,,,
tipoffstarchpartly,2022-01-21,243,0,99,0,576,0,0,221,11733.53344532489,406.0,10635,104,19.0,1.0769230769230769,2.076923076923077,1.7692307692307692,1.9230769230769231,3.3846153846153846,2.076923076923077,1.3846153846153846,1.4615384615384615,1.2307692307692308,,,,,,,,,,,
tipoffstarchpartly,2022-01-22,149,0,259,0,448,18,0,330,17597.43021806504,399.0,13581,136,15.0,1.0666666666666667,2.466666666666667,2.2,1.9333333333333333,3.7333333333333334,1.6,1.0,1.0,1.0,,,,,,,,,,,
